book_id,title,average_rating
3364,Our Town,3.63
3365,"Heartless (Pretty Little Liars, #7)",4.1
3366,"Echo Park (Harry Bosch, #12; Harry Bosch Universe, #14)",4.07
3367,The Winner,4.06
3368,Through the Woods,3.92
3369,"Ark Angel (Alex Rider, #6)",4.11
3370,Momo,4.29
3371,"The Last Town (Wayward Pines, #3)",4.09
3372,Saint Anything,4.05
3373,The Twelve Tribes of Hattie,3.46
3374,The Taking,3.78
3375,"If There Be Thorns (Dollanganger, #3)",3.75
3376,Owl Moon,4.2
3377,The Gambler,3.88
3378,"Frost Burned (Mercy Thompson, #7)",4.35
3379,Père Goriot,3.82
3380,"Nemesis (Harry Hole, #4)",3.98
3381,The Collected Poems,4.2
3382,"Night Play (Dark-Hunter #5, Were-Hunter #1)",4.36
3383,Aleph,3.37
3384,"Perfection (Neighbor from Hell, #2)",4.16
3385,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,4.09
3386,Magic Hour,4.1
3387,The Winter of Our Discontent,3.99
3388,"Absalom, Absalom!",3.96
3389,"Girl Online (Girl Online, #1)",3.77
3390,Caddie Woodlawn  (Caddie Woodlawn #1),3.99
3391,"Tricky Twenty-Two (Stephanie Plum, #22)",3.92
3392,Knowing God,4.31
3393,"The Halfling's Gem (Forgotten Realms: Icewind Dale, #3; Legend of Drizzt, #6)",4.15
3394,Hold Tight,3.94
3395,The Kindly Ones (The Sandman #9),4.59
3396,Worlds' End (The Sandman #8),4.48
3397,The Chrysalids,3.92
3398,The Ugly Duckling,4.1
3399,The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book,4.25
3400,The End of the Affair,3.96
3401,Who Do You Love,3.74
3402,Bambi,4.1
3403,The Lathe of Heaven,4.09
3404,The Histories,3.97
3405,"Driven (Driven, #1)",4.31
3406,The Dante Club,3.38
3407,"The Shelters of Stone (Earth's Children, #5)",3.8
3408,"Hunting Ground (Alpha & Omega, #2)",4.27
3409,The Winner Stands Alone,3.37
3410,Centennial,4.21
3411,"The Body Finder (The Body Finder, #1)",3.96
3412,Enduring Love,3.62
3413,First Things First,4.06
3414,"Dragonsong (Harper Hall, #1)",4.24
3415,Annie on My Mind,3.97
3416,Pirate Latitudes,3.41
3417,Motherless Brooklyn,3.91
3418,"Noughts & Crosses (Noughts & Crosses, #1)",4.23
3419,Incidents in the Life of a Slave Girl,4.08
3420,"The Enchantress (The Secrets of the Immortal Nicholas Flamel, #6)",4.24
3421,Washington: A Life,4.09
3422,"Come Away with Me (With Me in Seattle, #1)",3.94
3423,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,4.14
3424,"Taken at Dusk (Shadow Falls, #3)",4.33
3425,Wonder Boys,3.93
3426,"Taking Chances (Taking Chances, #1)",3.87
3427,The Buddha in the Attic,3.59
3428,Fierce Invalids Home from Hot Climates,4.01
3429,The Winter People,3.76
3430,"The Lying Game (The Lying Game, #1)",3.96
3431,"Body Double (Rizzoli & Isles, #4)",4.16
3432,The Opposite of Loneliness: Essays and Stories,3.82
3433,The Solitude of Prime Numbers,3.58
3434,"Clash (Crash, #2)",4.17
3435,"Fortunately, the Milk",4.04
3436,"Ms. Marvel, Vol. 1: No Normal",4.13
3437,Slave to Sensation (Psy-Changeling #1),4.12
3438,فلتغفري,3.5
3439,"Al Capone Does My Shirts (Al Capone at Alcatraz, #1)",3.83
3440,"The Fall (The Strain Trilogy, #2)",3.8
3441,"The Raven King (The Raven Cycle, #4)",4.32
3442,Bringing Up Bébé: One American Mother Discovers the Wisdom of French Parenting,3.95
3443,Portrait of a Killer: Jack the Ripper - Case Closed,3.44
3444,"The Thief (The Queen's Thief, #1)",3.92
3445,"Succubus Blues (Georgina Kincaid, #1)",3.94
3446,When God Was a Rabbit,3.67
3447,Love & Misadventure,4.05
3448,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,4.17
3449,Term Limits,4.3
3450,"Crooked Letter, Crooked Letter",3.82
3451,Letters to a Young Poet,4.34
3452,"Princess in the Spotlight (The Princess Diaries, #2)",3.67
3453,"Of Poseidon (The Syrena Legacy, #1)",4.04
3454,Night Embrace (Dark-Hunter #2),4.25
3455,"The Lake House (When the Wind Blows, #2)",3.79
3456,Run,3.53
3457,Les Fleurs du Mal,4.26
3458,"The Heist (Fox and O'Hare, #1)",3.78
3459,Les Liaisons dangereuses,4.07
3460,The Railway Children,3.99
3461,"The Last Mile (Amos Decker, #2)",4.22
3462,"Snuff (Discworld, #39; City Watch #8)",4.15
3463,"Magic Slays (Kate Daniels, #5)",4.43
3464,The Doors of Perception & Heaven and Hell,3.96
3465,"Rich Man, Poor Man",4.15
3466,What She Knew,3.89
3467,"The Black Box (Harry Bosch, #18; Harry Bosch Universe, #22)",4.09
3468,The Rapture of Canaan,3.8
3469,"Alas, Babylon",4.07
3470,"The Third Option (Mitch Rapp, #4)",4.26
3471,"The Stonekeeper (Amulet, #1)",4.15
3472,The Complete Stories,4.44
3473,"Dark Visions (Dark Visions, #1-3)",4.19
3474,"Tower Lord (Raven's Shadow, #2)",4.19
3475,Look Again,3.85
3476,Fever Pitch,3.72
3477,"Pandora (New Tales of the Vampires, #1)",3.73
3478,"Tricked (The Iron Druid Chronicles, #4)",4.25
3479,The Coldest Winter Ever,4.47
3480,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice",4.23
3481,The Vegetarian,3.59
3482,The Castle,3.97
3483,"Emperor of Thorns (The Broken Empire, #3)",4.27
3484,A Modest Proposal,4.05
3485,Letter to a Christian Nation,4.04
3486,"Shadow Souls (The Vampire Diaries: The Return, #2)",3.79
3487,When It Happens,3.74
3488,The Rise of Theodore Roosevelt,4.25
3489,"Doomsday Book (Oxford Time Travel, #1)",4.03
3490,"The Escape (John Puller, #3)",4.14
3491,Just Mercy: A Story of Justice and Redemption,4.58
3492,"The Seeress of Kell (The Malloreon, #5)",4.12
3493,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient, and the Past Life Therapy That Changed Both Their Lives",4.17
3494,"The Burning Room (Harry Bosch, #19; Harry Bosch Universe, #24)",4.05
3495,"Never Eat Alone: And Other Secrets to Success, One Relationship at a Time",3.8
3496,"This Side of the Grave (Night Huntress, #5)",4.28
3497,"First Test (Protector of the Small, #1)",4.24
3498,On the Jellicoe Road,4.15
3499,The Natural Way to Draw,3.88
3500,"Streams of Silver (Forgotten Realms: Icewind Dale, #2; Legend of Drizzt, #5)",4.14
3501,Angry Housewives Eating Bon Bons,3.78
3502,Flora and Ulysses: The Illuminated Adventures,3.87
3503,If You Could See Me Now,3.84
3504,The Known World,3.82
3505,Giovanni's Room,4.21
3506,"Absolute Boyfriend, Vol. 1",4.01
3507,"The Gods of Guilt (Mickey Haller, #6; Harry Bosch Universe, #23)",4.09
3508,"Swann's Way (In Search of Lost Time, #1)",4.14
3509,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear",4.31
3510,"Cerulean Sins (Anita Blake, Vampire Hunter, #11)",3.84
3511,Eva Luna,3.95
3512,"Robopocalypse (Robopocalypse, #1)",3.67
3513,"Fear Nothing (Moonlight Bay, #1)",3.99
3514,"First Drop of Crimson (Night Huntress World, #1)",4.15
3515,"Plum Lucky (Stephanie Plum, #13.5)",3.72
3516,This Charming Man,3.75
3517,"The 8th Confession (Women's Murder Club, #8)",4.02
3518,"The Secret Diary of Adrian Mole, Aged 13 3/4  (Adrian Mole, #1)",3.85
3519,The Razor's Edge,4.18
3520,"Amphigorey (Amphigorey, #1)",4.08
3521,Neil Gaiman's Neverwhere,4.21
3522,"Some Girls Bite (Chicagoland Vampires, #1)",4.01
3523,Go Tell It on the Mountain,4.0
3524,"Lost in a Good Book (Thursday Next, #2)",4.14
3525,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,3.78
3526,"The Hidden Oracle (The Trials of Apollo, #1)",4.33
3527,"Once Burned (Night Prince, #1)",4.24
3528,Missoula: Rape and the Justice System in a College Town,4.06
3529,The End of Eternity,4.21
3530,"Sorceress of Darshiva (The Malloreon, #4)",4.09
3531,"Love Comes Softly (Love Comes Softly, #1)",4.22
3532,"Half a King (Shattered Sea, #1)",3.98
3533,"The Prodigal Daughter (Kane & Abel, #2)",3.92
3534,"The Broken Eye (Lightbringer, #3)",4.46
3535,The Collected Poems of W.B. Yeats,4.25
3536,"Lady Knight (Protector of the Small, #4)",4.3
3537,"Stone Cold (Camel Club, #3)",4.11
3538,ڤيرتيجو,3.72
3539,Rudolph the Red-Nosed Reindeer,4.3
3540,The Elephant Vanishes,3.88
3541,"Gateway (Heechee Saga, #1)",4.07
3542,Crucial Conversations: Tools for Talking When Stakes Are High,4.0
3543,How the Irish Saved Civilization,3.81
3544,"The Walking Dead, Book One (The Walking Dead #1-12)",4.36
3545,Gulp: Adventures on the Alimentary Canal,3.92
3546,Tender at the Bone: Growing Up at the Table,4.05
3547,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",4.22
3548,The Miracle Worker,4.21
3549,"Fever (Breathless, #2)",4.01
3550,The Almost Moon,2.67
3551,The Children of Men,3.69
3552,Leviathan,3.66
3553,Mean Streak,4.04
3554,"Fueled (Driven, #2)",4.51
3555,I Was Told There'd Be Cake,3.45
3556,Marie Antoinette: The Journey,3.91
3557,"Good Night, Mr. Tom",4.28
3558,Forbidden,4.06
3559,"The Thousand-Dollar Tan Line (Veronica Mars, #1)",3.99
3560,The Plot Against America,3.71
3561,The Tender Bar,3.93
3562,"Martin the Warrior (Redwall, #6)",4.13
3563,"The Exiled Queen (Seven Realms, #2)",4.34
3564,No One Here Gets Out Alive,3.92
3565,"Misty of Chincoteague (Misty, #1)",4.04
3566,Black Swan Green,3.97
3567,The Other Woman,3.68
3568,A Girl Named Zippy,3.79
3569,Nothing Lasts Forever,3.82
3570,"Mayflower: A Story of Courage, Community, and War",3.86
3571,Wicked Deeds on a Winter's Night (Immortals After Dark #4),4.37
3572,His Excellency: George Washington,3.9
3573,"Burning Chrome (Sprawl, #0)",4.05
3574,Last Night at Chateau Marmont,3.51
3575,"Sleeping Beauty (Disney Princess, 5)",4.32
3576,"Out of Breath (Breathing, #3)",4.32
3577,"The Vampire's Assistant (Cirque Du Freak, #2)",4.12
3578,Tigana,4.12
3579,I Feel Bad about My Neck: And Other Thoughts on Being a Woman,3.65
3580,"Little Men (Little Women, #2)",3.84
3581,Gravity's Rainbow,4.03
3582,"The Ragamuffin Gospel: Good News for the Bedraggled, Beat-Up, and Burnt Out",4.23
3583,"Princess in Love (The Princess Diaries, #3)",3.76
3584,"River God (Ancient Egypt, #1)",4.2
3585,O Pioneers!,3.84
3586,The Shock Doctrine: The Rise of Disaster Capitalism,4.22
3587,The Girl Who Saved the King of Sweden,3.74
3588,Truth and Beauty,3.94
3589,"The Vincent Brothers (The Vincent Boys, #2)",4.13
3590,The Tin Drum,3.96
3591,The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,4.17
3592,"Smaragdgrün (Edelstein-Trilogie, #3)",4.2
3593,Book of a Thousand Days,3.95
3594,The Return of Sherlock Holmes,4.3
3595,Mythology: Timeless Tales of Gods and Heroes,3.98
3596,Llama Llama Red Pajama,4.27
3597,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,3.81
3598,Killing Yourself to Live: 85% of a True Story,3.85
3599,Troublemaker: Surviving Hollywood and Scientology,3.98
3600,Hocus Pocus,3.81
3601,"House of Chains (The Malazan Book of the Fallen, #4)",4.32
3602,Oz: The Wonderful Wizard of Oz,4.08
3603,The Checklist Manifesto: How to Get Things Right,4.02
3604,The Nazi Officer's Wife: How One Jewish Woman Survived the Holocaust,4.14
3605,Northern Lights,3.98
3606,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl,4.18
3607,"Opposition (Lux, #5)",4.43
3608,"Incubus Dreams (Anita Blake, Vampire Hunter, #12)",3.78
3609,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",4.11
3610,Babyville,3.61
3611,"A Touch of Dead (Sookie Stackhouse, #4.1, #4.3, #5.1, #7.1, #8.1)",3.82
3612,"K is for Killer (Kinsey Millhone, #11)",3.98
3613,My Name Is Asher Lev,4.19
3614,"Nicolae (Left Behind, #3)",3.95
3615,Calling Me Home,4.21
3616,"Covet (Fallen Angels, #1)",3.89
3617,"Captivate (Need, #2)",3.94
3618,Wishful Drinking,3.71
3619,"Triptych (Will Trent, #1)",4.14
3620,Bloodline,3.79
3621,"A Fatal Grace (Chief Inspector Armand Gamache, #2)",4.11
3622,"The 9th Judgment  (Women's Murder Club, #9)",4.08
3623,Zoo,3.43
3624,"Vespers Rising (The 39 Clues, #11)",4.12
3625,"The End of Faith: Religion, Terror, and the Future of Reason",3.93
3626,"The Adoration of Jenna Fox (Jenna Fox Chronicles, #1)",3.7
3627,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)",4.42
3628,The Complete Calvin and Hobbes,4.82
3629,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",4.15
3630,Serena,3.52
3631,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,4.17
3632,"Use of Weapons (Culture, #3)",4.18
3633,"Pulse (Collide, #2)",4.29
3634,Love Walked In,3.69
3635,Bone: The Complete Edition,4.42
3636,"Eragon, Eldest & Brisingr (Inheritance, #1-3)",4.2
3637,"Thirst No. 1: The Last Vampire, Black Blood, and Red Dice (Thirst, #1)",3.82
3638,Housekeeping,3.82
3639,"The 101 Dalmatians (The Hundred and One Dalmatians, #1)",4.11
3640,Windmills of the Gods,3.82
3641,The Curious Case of Benjamin Button,3.53
3642,Moll Flanders,3.5
3643,Ragtime,3.88
3644,"On Basilisk Station (Honor Harrington, #1)",4.11
3645,Bad Science,4.07
3646,Garlic and Sapphires: The Secret Life of a Critic in Disguise,3.92
3647,"Panserhjerte (Harry Hole, #8)",4.08
3648,"Wolf-Speaker (Immortals, #2)",4.21
3649,"Rock Me (Ross Siblings, #2)",4.09
3650,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,4.28
3651,"Nana, Vol. 1 (Nana, #1)",4.21
3652,"Revenge of the Witch (The Last Apprentice / Wardstone Chronicles, #1)",3.97
3653,"The Sinner (Rizzoli & Isles, #3)",4.12
3654,"Unseen Academicals (Discworld, #37; Rincewind #8)",3.97
3655,Second Chance Summer,4.16
3656,Bergdorf Blondes,3.26
3657,"The Chocolate War (Chocolate War, #1)",3.48
3658,Beauty and the Beast (Disney),4.4
3659,The Revenant,3.92
3660,The Wake (The Sandman #10),4.53
3661,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),4.0
3662,Lady and the Tramp,4.36
3663,"Squire (Protector of the Small, #3)",4.27
3664,"Snakehead (Alex Rider, #7)",4.15
3665,"Out of Sight, Out of Time (Gallagher Girls, #5)",4.35
3666,"Just for Now (Sea Breeze, #4)",4.25
3667,Killing Jesus: A History,3.89
3668,"Sandstorm (Sigma Force, #1)",3.94
3669,A Course in Miracles,4.17
3670,"Cibola Burn (The Expanse, #4)",4.12
3671,The Charm School,4.26
3672,"Y: The Last Man, Vol. 2: Cycles (Y: The Last Man, #2)",4.23
3673,"White Witch, Black Curse (The Hollows, #7)",4.35
3674,The Power of Intention: Learning to Co-create Your World Your Way,4.18
3675,Genghis Khan and the Making of the Modern World,4.01
3676,Sister Carrie,3.72
3677,"The Gray Wolf Throne (Seven Realms, #3)",4.39
3678,"Laskar Pelangi (Tetralogi Laskar Pelangi, #1)",4.15
3679,"Scott Pilgrim, Volume 6: Scott Pilgrim's Finest Hour",4.41
3680,"Blow Fly (Kay Scarpetta, #12)",3.74
3681,"Chocolate Chip Cookie Murder (Hannah Swensen, #1)",3.72
3682,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",3.82
3683,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",3.9
3684,The Hellbound Heart,4.02
3685,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,3.76
3686,Remarkable Creatures ,3.81
3687,"Lord of Misrule (The Morganville Vampires, #5)",4.18
3688,"The Cabinet of Curiosities (Pendergast, #3)",4.26
3689,The Practice of the Presence of God,4.32
3690,"Second Son (Jack Reacher, #15.5)",3.95
3691,Take Me with You,4.12
3692,Crossing to Safety,4.16
3693,"Buried Prey (Lucas Davenport, #21)",4.23
3694,Love Does: Discover a Secretly Incredible Life in an Ordinary World,4.25
3695,The Intelligent Investor (Collins Business Essentials),4.27
3696,The Universe in a Nutshell,4.13
3697,"The Heroes (First Law World, #5)",4.26
3698,The Real Mother Goose,4.33
3699,An Ideal Husband,4.03
3700,Richard III,3.92
3701,"After (After, #1)",3.74
3702,"Fire Study (Study, #3)",3.95
3703,"The Human Stain (The American Trilogy, #3)",3.84
3704,The Bane Chronicles,4.2
3705,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #12)",4.09
3706,"The Opportunist (Love Me with Lies, #1)",4.22
3707,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life",4.11
3708,Kitchen,3.83
3709,"The Bourne Legacy (Jason Bourne, #4)",3.86
3710,"A Kingdom of Dreams (Westmoreland, #1)",4.25
3711,"Ship Breaker (Ship Breaker, #1)",3.74
3712,"Gregor and the Prophecy of Bane (Underland Chronicles, #2)",4.17
3713,Beach Road,3.81
3714,"The Name of the Star (Shades of London, #1)",3.9
3715,Nicholas Nickleby,3.89
3716,"Dean Koontz's Frankenstein, Volume 1: Prodigal Son",4.09
3717,The Social Contract,3.75
3718,"Chains (Seeds of America, #1)",4.09
3719,El túnel,4.04
3720,The Federalist Papers,4.05
3721,Keeping You a Secret,3.98
3722,"The Story of the Lost Child (The Neapolitan Novels, #4)",4.39
3723,The Disreputable History of Frankie Landau-Banks,3.82
3724,The Postmistress,3.3
3725,"Rise of Empire (The Riyria Revelations, #3-4)",4.35
3726,Tweak: Growing Up On Methamphetamines,3.93
3727,"The Rook (The Checquy Files, #1)",4.12
3728,"The Looking Glass Wars (The Looking Glass Wars, #1)",3.93
3729,"The Other Queen (The Plantagenet and Tudor Novels, #15)",3.62
3730,Labor Day,3.55
3731,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",4.35
3732,"Beautiful Player (Beautiful Bastard, #3)",4.38
3733,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",4.24
3734,The Diary of Frida Kahlo: An Intimate Self-Portrait,3.88
3735,Creepshow,4.06
3736,Harry Potter Page to Screen: The Complete Filmmaking Journey,4.56
3737,"Gods and Generals (The Civil War Trilogy, #1)",4.05
3738,The Darkest Pleasure (Lords of the Underworld #3),4.28
3739,"Many Waters (A Wrinkle in Time Quintet, #4)",4.01
3740,"Panda Bear, Panda Bear, What Do You See?",4.21
3741,"Love You More (Tessa Leoni, #1; Detective D.D. Warren, #5)",4.15
3742,"War Horse (War Horse, #1)",4.13
3743,The Grouchy Ladybug,4.09
3744,"A Drink Before the War (Kenzie & Gennaro, #1)",3.96
3745,"Heartsick (Archie Sheridan & Gretchen Lowell, #1)",3.92
3746,"Edenbrooke (Edenbrooke, #1)",4.34
3747,The Perfume Collector,3.97
3748,"Seduction and Snacks (Chocolate Lovers, #1)",4.14
3749,"Sweet Peril (Sweet, #2)",4.28
3750,"Reliquary (Pendergast, #2)",4.0
3751,"Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef",3.71
3752,"Poirot Investiga (Hércules Poirot, #3)",4.07
3753,"Harry Potter Collection (Harry Potter, #1-6)",4.73
3754,The Naked Sun (Robot #2),4.12
3755,Bartleby the Scrivener,3.9
3756,The Bazaar of Bad Dreams,3.92
3757,"The Hypnotist (Joona Linna, #1)",3.63
3758,"On a Pale Horse (Incarnations of Immortality, #1)",4.13
3759,"Sookie Stackhouse 7-copy Boxed Set (Sookie Stackhouse, #1-7)",4.43
3760,Are You Afraid of the Dark?,3.64
3761,The Dirt: Confessions of the World's Most Notorious Rock Band,4.16
3762,Ten Apples Up On Top!,4.11
3763,An American Tragedy,3.94
3764,The Snows of Kilimanjaro and Other Stories,3.88
3765,Anne McCaffrey's Dragonflight #1,4.44
3766,Silver Girl,3.87
3767,Practical Magic,3.8
3768,"Trapped (The Iron Druid Chronicles, #5)",4.28
3769,"Midnight for Charlie Bone (The Children of the Red King, #1)",3.79
3770,"Illuminae (The Illuminae Files, #1)",4.32
3771,"The Black Company (The Chronicles of the Black Company, #1)",3.96
3772,"War and Remembrance (The Henry Family, #2)",4.38
3773,The Woman in Black,3.68
3774,The Best Christmas Pageant Ever (The Herdmans #1),4.18
3775,"A Game of Thrones / A Clash of Kings (A Song of Ice and Fire, #1-2)",4.53
3776,"King Rat (Asian Saga, #4)",4.1
3777,"Fear (Gone, #5)",4.25
3778,"Never Never: Part Two (Never Never, #2)",4.12
3779,The Fourth Protocol,3.99
3780,"Lord John and the Private Matter (Lord John Grey, #1)",3.66
3781,"The Goddess Test (Goddess Test, #1)",3.83
3782,"The Ghost Map: The Story of London's Most Terrifying Epidemic - and How It Changed Science, Cities, and the Modern World",3.91
3783,"Eve (Eve, #1)",3.69
3784,"The Target (Will Robie, #3)",4.04
3785,On Photography,3.84
3786,"Protect and Defend (Mitch Rapp, #10)",4.34
3787,Songs in Ordinary Time,3.68
3788,Thunderstruck,3.67
3789,"Physics of the Impossible: A Scientific Exploration into the World of Phasers, Force Fields, Teleportation, and Time Travel",4.07
3790,The Midwife's Apprentice,3.71
3791,The Crimson Petal and the White,3.87
3792,A Spot of Bother,3.46
3793,"Silver Shadows (Bloodlines, #5)",4.37
3794,"Tales of the City (Tales of the City, #1)",4.06
